time,type,x,y,voltage,angle,pos,
7.550000000000001,path,12.280629347717754,3.6818605657545707,7.837974304460383,-128.49913186761373,21.599999999999973,
7.550000000000001,robot,12.043466062499814,3.371204909699236,7.837974304460383,-122.78355490111977,21.73697972715871,
7.6000000000000005,path,12.186978637262857,3.5646875901745414,7.837974996544284,-128.75780586294033,21.74999999999997,
7.6000000000000005,robot,11.955928868696585,3.2493967025950035,7.837974996544284,-125.70282825385715,21.886979725881684,
7.65,path,12.092862208076776,3.447888294977484,7.837975124246933,-128.9557977037147,21.89999999999997,
7.65,robot,11.860818290243003,3.1334054141577146,7.837975124246933,-129.35107976210878,22.03697972963874,
7.7,path,11.998402084896803,3.3313667350815734,7.8379747485410665,-129.09575233635798,22.04999999999997,
7.7,robot,11.759214022326828,3.0230578963796666,7.8379747485410665,-132.63782383056636,22.186979736100604,
7.75,path,11.903714899159876,3.2150295835479232,7.837974102354673,-129.179502722291,22.199999999999967,
7.75,robot,11.653947414652446,2.9161984410320323,7.837974102354673,-134.56977595040212,22.33697974239549,
7.800000000000001,path,11.808913782526918,3.0987852383189756,7.837973472866034,-129.20813127426348,22.349999999999966,
7.800000000000001,robot,11.548701108309338,2.809318994175305,7.837973472866034,-134.55889273859285,22.486979746259713,
7.8500000000000005,path,11.714110129559279,2.9825429612673764,7.837973086443407,-129.18200552179124,22.499999999999964,
7.8500000000000005,robot,11.44716493204779,2.6989088268153187,7.837973086443407,-132.60248071197609,22.6369797467473,
7.9,path,11.619415296280497,2.866212033473781,7.837973037684543,-129.100790116177,22.649999999999963,
7.9,robot,11.352199866629103,2.582798381019127,7.837973037684543,-129.27924008081087,22.786979744323855,
7.95,path,11.524942297348332,2.749700910897813,7.837973280028999,-128.9634358787688,22.79999999999996,
7.95,robot,11.264955709485436,2.4607801206009667,7.837973280028999,-125.56511007668577,22.936979740427798,
8.0,path,11.430807564442283,2.6329163645742026,7.837973669634502,-128.7681452508149,22.94999999999996,
8.0,robot,11.184298794471559,2.3343109110666065,7.837973669634502,-122.52807318342987,23.086979736760473,
8.05,path,11.337132832098753,2.5157625889842814,7.837974036366925,-128.51231210114844,23.09999999999996,
8.05,robot,11.107052361145476,2.2057302441880138,7.837974036366925,-120.99586614885845,23.23697973461562,
8.1,path,11.244047226321864,2.3981402630837527,7.837974250852065,-128.19243226885493,23.249999999999957,
8.1,robot,11.029126118861798,2.0775604321243097,7.837974250852065,-121.29927382765861,23.386979734485283,
8.15,path,11.151689643950219,2.2799455474798336,7.837974263885551,-127.80397931443358,23.399999999999956,
8.15,robot,10.94705463932239,1.9520045771809118,7.837974263885551,-123.17124384711786,23.536979736033132,
8.200000000000001,path,11.060211532002626,2.1610690034793416,7.837974109100566,-127.34123755529481,23.549999999999955,
8.200000000000001,robot,10.859244194901564,1.8303932020831715,7.837974109100566,-125.83146194247426,23.686979738374955,
8.25,path,10.96978020378792,2.0413944205963706,7.837973874918115,-126.79708132887006,23.699999999999953,
8.25,robot,10.766427224652508,1.7125585269109378,7.837973874918115,-128.2270831362005,23.836979740505488,
8.3,path,10.880582870680875,1.920797546754729,7.837973661864718,-126.16268527695269,23.84999999999995,
8.3,robot,10.671309591077152,1.5965730272232663,7.837973661864718,-129.35456564738016,23.986979741688067,
8.35,path,10.792831622223925,1.7991447231877071,7.837973543606603,-125.42714485344072,23.99999999999995,
